f_property_type,f_neighbourhood,n_days_since_rv,n_days_since_host,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_sound,d_baby,d_beach,d_stove,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_days_since_host2,n_days_since_host3,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2,flag_days_since_rv,flag_review_scores_rating,flag_reviews_per_month,flag_number_of_reviews,flag_host_response_rate,flag_host_acceptance_rate
loft,Ward 54,2886,2928,50,100,1,4,1,1,178,97,1,1.85,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,3756,851342,Ward 54,loft,8.231109840328154,1,0,5.187385805840755,8328996,8573184,25102282752,10000,2500,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,2249,2920,100,33,3,2,1,1,3,93,3,0.04,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1300,858426,Ward 115,apartment,7.170119543449628,1,0,1.3862943611198906,5058001,8526400,24897088000,1089,10000,1.3862943611198906,1,0,0,0,0,0,0
loft,Ward 115,2492,2921,100,80,1,2,1,1,30,93,1,0.36,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,700,858532,Ward 115,loft,6.551080335043404,1,0,3.4339872044851463,6210064,8532241,24922675961,6400,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 74,752,2908,100,57,3,2,1,1,2,60,4,0.08,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1750,875916,Ward 74,apartment,7.4673710669175595,1,0,1.0986122886681098,565504,8456464,24591397312,3249,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 58,2651,3484,100,60,2,2,1,1,74,97,2,0.84,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1096,879450,Ward 58,apartment,6.999422467507961,1,0,4.31748811353631,7027801,12138256,42289683904,3600,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,2474,2897,90,93,4,2,1,1,31,95,2,0.38,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1450,893053,Ward 115,apartment,7.27931883541462,1,0,3.4657359027997265,6120676,8392609,24313388273,8649,8100,1.6094379124341003,1,0,0,0,0,0,0
apartment,Ward 115,2877,3078,100,94,3,2,1,1,74,95,3,0.77,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,641,897063,Ward 115,apartment,6.46302945692067,1,0,4.31748811353631,8277129,9474084,29161230552,8836,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 115,2706,3134,100,100,2,2,1,1,50,97,2,0.55,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,864,906093,Ward 115,apartment,6.761572768804055,1,0,3.9318256327243257,7322436,9821956,30782010104,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 55,1337,2984,100,87,88,6,3,3,4,55,75,0.09,3,0,1,1,1,1,1,0,0,0,0,0,0,1,0,4000,924525,Ward 55,apartment,8.294049640102028,9,1.0986122886681098,1.6094379124341003,1787569,8904256,26570299904,7569,10000,4.48863636973214,9,0,0,0,0,0,0
apartment,Ward 54,2853,2875,100,100,1,2,0,1,159,99,1,1.67,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2999,933618,Ward 54,apartment,8.00603417874901,1,0,5.075173815233827,8139609,8265625,23763671875,10000,10000,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 54,2545,2838,100,74,22,3,2,2,7,100,15,0.08,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1664,1004855,Ward 54,apartment,7.416979621381154,4,0,2.0794415416798357,6477025,8054244,22857944472,5476,10000,3.1354942159291497,4,0,0,0,0,0,0
apartment,Ward 115,1915,2839,100,96,42,2,1,2,5,73,30,0.08,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1400,1007850,Ward 115,apartment,7.24422751560335,4,0,1.791759469228055,3667225,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
loft,Ward 115,1250,2839,100,96,42,2,1,1,7,86,30,0.17,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1400,1012627,Ward 115,loft,7.24422751560335,1,0,2.0794415416798357,1562500,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,2199,2838,100,96,42,4,2,3,6,83,30,0.08,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1280,1012712,Ward 115,apartment,7.154615356913663,9,0,1.9459101490553132,4835601,8054244,22857944472,9216,10000,3.7612001156935624,4,0,0,0,0,0,0
apartment,Ward 115,2173,2839,100,96,42,2,1,1,3,73,30,0.04,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1400,1040292,Ward 115,apartment,7.24422751560335,1,0,1.3862943611198906,4721929,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,2318,2839,100,96,42,4,2,3,8,88,30,0.1,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1400,1040329,Ward 115,apartment,7.24422751560335,9,0.6931471805599453,2.1972245773362196,5373124,8059921,22882115719,9216,10000,3.7612001156935624,4,0,0,0,0,0,0
apartment,Ward 115,2257,2839,100,96,42,2,1,1,2,70,30,0.03,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1360,1043446,Ward 115,apartment,7.215239978730097,1,0,1.0986122886681098,5094049,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,2569,2839,100,96,42,2,1,1,5,84,30,0.06,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1400,1044058,Ward 115,apartment,7.24422751560335,1,0,1.791759469228055,6599761,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,2546,2839,100,96,42,2,1,1,1,74,30,0.01,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1400,1044351,Ward 115,apartment,7.24422751560335,1,0,0.6931471805599453,6482116,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,1764,2838,100,96,42,2,1,1,4,90,30,0.07,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1400,1046677,Ward 115,apartment,7.24422751560335,1,0,1.6094379124341003,3111696,8054244,22857944472,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,1923,2839,100,96,42,2,1,1,2,90,30,0.03,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1200,1047449,Ward 115,apartment,7.090076835776092,1,0,1.0986122886681098,3697929,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 107,2547,2834,100,96,1,2,1,2,8,75,1,0.09,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1180,1048451,Ward 107,apartment,7.07326971745971,4,0,2.1972245773362196,6487209,8031556,22761429704,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 115,2316,2839,100,96,42,4,2,3,1,60,30,0.01,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1600,1049961,Ward 115,apartment,7.3777589082278725,9,0,0.6931471805599453,5363856,8059921,22882115719,9216,10000,3.7612001156935624,4,0,0,0,0,0,0
apartment,Ward 115,2692,3218,100,100,3,2,1,1,31,98,3,0.35,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1024,1075794,Ward 115,apartment,6.931471805599453,1,0,3.4657359027997265,7246864,10355524,33324076232,10000,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 100,2547,2800,100,96,1,4,2,2,18,88,1,0.21,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,2761,1111212,Ward 100,apartment,7.923348211930154,4,0,2.9444389791664403,6487209,7840000,21952000000,9216,10000,0.6931471805599453,4,0,0,0,0,0,1
apartment,Ward 115,2620,2804,100,50,1,4,2,2,20,99,1,0.23,2,0,1,1,0,1,1,1,1,0,0,0,1,1,0,2654,1123135,Ward 115,apartment,7.8838232148921525,4,0.6931471805599453,3.044522437723423,6864400,7862416,22046214464,2500,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 57,2646,2789,100,98,2,4,2,3,87,95,1,0.99,1.5,0,1,1,1,1,0,0,0,0,0,0,0,1,0,877,1144728,Ward 57,apartment,6.776506992372183,9,0.4054651081081644,4.477336814478207,7001316,7778521,21694295069,9604,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 23,2519,2784,100,94,3,4,2,3,24,94,3,0.29,2,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1995,1155870,Ward 23,apartment,7.598399329323964,9,0.6931471805599453,3.2188758248682006,6345361,7750656,21577826304,8836,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 54,1765,2783,100,100,1,2,1,1,21,81,1,0.36,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,890,1162602,Ward 54,apartment,6.7912214627261855,1,0,3.091042453358316,3115225,7745089,21554582687,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,2657,4010,100,75,2,2,1,1,76,95,2,0.86,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,2000,1176162,Ward 115,apartment,7.600902459542082,1,0,4.343805421853684,7059649,16080100,64481201000,5625,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 4,1190,3129,97,96,62,4,2,3,6,80,64,0.15,2,0,1,1,1,0,1,1,0,0,0,0,1,1,0,2525,1176660,Ward 4,apartment,7.83399634170946,9,0.6931471805599453,1.9459101490553132,1416100,9790641,30634915689,9216,9409,4.143134726391533,4,0,0,0,0,0,0
apartment,Ward 115,1896,2819,50,100,3,4,2,2,26,95,3,0.41,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1300,1182416,Ward 115,apartment,7.170119543449628,4,0,3.295836866004329,3594816,7946761,22401919259,10000,2500,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 115,2512,2999,100,94,0,2,1,1,29,98,7,0.35,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2500,1191976,Ward 115,apartment,7.824046010856292,1,0,3.4011973816621555,6310144,8994001,26973008999,8836,10000,0,1,0,0,0,0,0,0
apartment,Ward 54,2429,2774,100,100,1,4,2,2,17,100,1,0.21,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1107,1194568,Ward 54,apartment,7.009408932708637,4,0,2.8903717578961645,5900041,7695076,21346140824,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 54,2573,2761,100,50,1,4,2,2,8,90,1,0.09,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,2200,1234685,Ward 54,apartment,7.696212639346407,4,0,2.1972245773362196,6620329,7623121,21047437081,2500,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 54,2525,2752,100,100,3,2,1,2,3,80,2,0.04,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,800,1282324,Ward 54,apartment,6.684611727667927,4,0,1.3862943611198906,6375625,7573504,20842283008,10000,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 115,2651,2743,100,100,1,2,1,2,138,97,1,1.56,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,750,1295788,Ward 115,apartment,6.620073206530356,4,0,4.9344739331306915,7027801,7524049,20638466407,10000,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 54,2580,2742,100,100,2,2,1,1,13,96,2,0.15,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1600,1298275,Ward 54,apartment,7.3777589082278725,1,0.6931471805599453,2.6390573296152584,6656400,7518564,20615902488,10000,10000,1.0986122886681098,1,0,0,0,0,1,0
apartment,Ward 115,767,3110,100,100,1,4,2,2,0,97,1,0.54,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2193,1328737,Ward 115,apartment,7.693025748417888,4,0,0,588289,9672100,30080231000,10000,10000,0.6931471805599453,4,1,1,1,1,1,0
apartment,Ward 69,2308,3158,100,100,2,2,1,1,13,100,1,0.17,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1250,1331150,Ward 69,apartment,7.1308988302963465,1,0,2.6390573296152584,5326864,9972964,31494620312,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 54,2589,2733,100,38,2,2,0,1,118,93,2,1.37,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1603,1333749,Ward 54,apartment,7.3796321526095525,1,0,4.77912349311153,6702921,7469289,20413566837,1444,10000,1.0986122886681098,0,0,0,0,0,0,0
apartment,Ward 115,545,2721,100,0,2,2,1,2,3,93,1,0.16,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,443,1380178,Ward 115,apartment,6.093569770045136,4,0,1.3862943611198906,297025,7403841,20145851361,0,10000,1.0986122886681098,1,0,0,0,0,1,0
apartment,Ward 23,2485,2842,100,88,1,3,2,2,108,97,1,1.3,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1021,1389685,Ward 23,apartment,6.928537818164665,4,0,4.6913478822291435,6175225,8076964,22954731688,7744,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,2546,3217,100,100,3,2,1,1,20,92,3,0.24,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,990,1469709,Ward 115,apartment,6.897704943128636,1,0,3.044522437723423,6482116,10349089,33293019313,10000,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 54,2539,2692,100,100,1,4,3,3,55,97,1,0.65,2,1,1,1,0,1,1,1,1,0,0,1,1,1,0,3654,1519294,Ward 54,apartment,8.203577736937952,9,0.6931471805599453,4.02535169073515,6446521,7246864,19508557888,10000,10000,0.6931471805599453,9,0,0,0,0,0,0
loft,Ward 115,2546,2678,100,96,1,2,1,1,22,92,1,0.26,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2000,1579442,Ward 115,loft,7.600902459542082,1,0,3.1354942159291497,6482116,7171684,19205769752,9216,10000,0.6931471805599453,1,0,0,0,0,0,1
apartment,Ward 115,2641,2669,100,96,1,2,1,1,4,99,1,0.05,2,0,1,0,0,1,1,1,1,0,0,0,1,1,0,2000,1616731,Ward 115,apartment,7.600902459542082,1,0.6931471805599453,1.6094379124341003,6974881,7123561,19012784309,9216,10000,0.6931471805599453,1,0,0,0,0,0,1
apartment,Ward 57,1783,2664,100,95,25,2,1,2,15,97,19,0.25,1.5,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1000,1643042,Ward 57,apartment,6.907755278982137,4,0.4054651081081644,2.772588722239781,3179089,7096896,18906130944,9025,10000,3.258096538021482,1,0,0,0,0,0,0
apartment,Ward 115,2578,2740,100,100,1,2,1,2,205,95,1,2.38,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,641,1653819,Ward 115,apartment,6.46302945692067,4,0,5.327876168789581,6646084,7507600,20570824000,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,1823,2660,100,88,2,2,1,1,30,95,1,0.49,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1200,1670651,Ward 54,apartment,7.090076835776092,1,0,3.4339872044851463,3323329,7075600,18821096000,7744,10000,1.0986122886681098,1,0,0,0,0,1,0
apartment,Ward 54,2121,2838,100,96,42,4,2,2,8,93,30,0.11,2,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1400,1674765,Ward 54,apartment,7.24422751560335,4,0.6931471805599453,2.1972245773362196,4498641,8054244,22857944472,9216,10000,3.7612001156935624,4,0,0,0,0,0,0
loft,Ward 57,2597,3847,100,83,3,3,1,1,80,98,2,0.92,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2939,1684882,Ward 57,loft,7.985824666418917,1,0,4.394449154672439,6744409,14799409,56933326423,6889,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 115,2597,2818,50,100,3,4,2,2,84,96,3,0.97,2,1,1,0,1,1,1,1,1,0,0,0,1,1,0,960,1706390,Ward 115,apartment,6.866933284461882,4,0.6931471805599453,4.442651256490317,6744409,7941124,22378087432,10000,2500,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 58,2505,2649,100,67,1,3,1,2,21,96,1,0.25,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,650,1712959,Ward 58,apartment,6.476972362889683,4,0,3.091042453358316,6275025,7017201,18588565449,4489,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,2547,3301,100,71,2,3,1,3,25,96,2,0.29,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,550,1723346,Ward 54,apartment,6.309918278226516,9,0,3.258096538021482,6487209,10896601,35969679901,5041,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 107,767,2984,100,87,88,4,2,3,0,97,75,0.54,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2900,1734152,Ward 107,apartment,7.9724660159745655,9,0.6931471805599453,0,588289,8904256,26570299904,7569,10000,4.48863636973214,4,1,1,1,1,0,0
apartment,Ward 115,2609,2641,60,100,1,2,1,2,82,97,1,0.94,1.5,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1650,1742065,Ward 115,apartment,7.408530566894626,4,0.4054651081081644,4.418840607796598,6806881,6974881,18420660721,10000,3600,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,2548,2639,100,43,3,4,2,3,33,93,2,0.39,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1357,1755739,Ward 115,apartment,7.213031659834869,9,0,3.5263605246161616,6492304,6964321,18378843119,1849,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 77,2593,3128,86,90,7,4,1,2,83,88,1,0.96,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,750,1777153,Ward 77,apartment,6.620073206530356,4,0,4.430816798843313,6723649,9784384,30605553152,8100,7396,2.0794415416798357,1,0,0,0,0,0,0
apartment,Ward 54,2182,2920,100,100,1,2,1,1,40,97,1,0.55,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1084,1779152,Ward 54,apartment,6.988413181999592,1,0,3.713572066704308,4761124,8526400,24897088000,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 107,1669,2629,100,36,4,5,2,3,8,100,4,0.14,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1069,1812692,Ward 107,apartment,6.974478911025045,9,0,2.1972245773362196,2785561,6911641,18170704189,1296,10000,1.6094379124341003,4,0,0,0,0,0,0
apartment,Ward 74,1758,2623,100,91,4,4,2,3,17,95,4,0.29,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1764,1821200,Ward 74,apartment,7.475339236566737,9,0,2.8903717578961645,3090564,6880129,18046578367,8281,10000,1.6094379124341003,4,0,0,0,0,0,0
apartment,Ward 115,2584,2614,100,100,3,2,1,1,164,98,3,1.9,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,2117,1852938,Ward 115,apartment,7.6577552711348655,1,0,5.10594547390058,6677056,6832996,17861451544,10000,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 115,2458,3128,97,96,62,4,2,2,8,90,64,0.1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2196,1853069,Ward 115,apartment,7.694392802629421,4,0.6931471805599453,2.1972245773362196,6041764,9784384,30605553152,9216,9409,4.143134726391533,4,0,0,0,0,0,0
apartment,Ward 55,1415,2983,100,87,88,6,3,6,4,80,75,0.08,2,0,1,1,1,0,1,1,0,0,0,0,1,1,0,2472,1853122,Ward 55,apartment,7.812782818577581,36,0.6931471805599453,1.6094379124341003,2002225,8898289,26543596087,7569,10000,4.48863636973214,9,0,0,0,0,0,0
apartment,Ward 115,2595,2957,100,100,1,2,1,1,74,94,1,0.86,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1026,1862795,Ward 115,apartment,6.933423025730715,1,0,4.31748811353631,6734025,8743849,25855561493,10000,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 115,1826,2375,100,98,24,4,2,2,22,95,8,0.36,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1678,1874931,Ward 115,apartment,7.425357887027151,4,0,3.1354942159291497,3334276,5640625,13396484375,9604,10000,3.2188758248682006,4,0,0,0,0,0,0
apartment,Ward 115,2598,2609,100,99,1,4,2,2,366,97,1,4.22,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1507,1877613,Ward 115,apartment,7.317876198626496,4,0,5.905361848054571,6749604,6806881,17759152529,9801,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,2486,2839,100,96,42,2,1,1,10,90,30,0.12,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1400,1888732,Ward 115,apartment,7.24422751560335,1,0,2.3978952727983707,6180196,8059921,22882115719,9216,10000,3.7612001156935624,1,0,0,0,0,0,0
apartment,Ward 115,2554,3118,100,100,1,2,1,1,57,96,1,0.67,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,843,1923621,Ward 115,apartment,6.736966958001855,1,0,4.060443010546419,6522916,9721924,30312959032,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
serviced_apartment,Ward 115,2435,2600,100,94,4,3,1,1,107,95,3,1.32,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,2250,1926464,Ward 115,serviced_apartment,7.718685495198466,1,0,4.68213122712422,5929225,6760000,17576000000,8836,10000,1.6094379124341003,1,0,0,0,0,1,0
apartment,Ward 115,2556,2598,100,80,2,4,2,2,98,93,1,1.15,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1057,1928132,Ward 115,apartment,6.963189985870238,4,0.6931471805599453,4.59511985013459,6533136,6749604,17535471192,6400,10000,1.0986122886681098,4,0,0,0,0,1,0
loft,Ward 64,1585,3188,100,76,2,2,1,2,104,99,1,1.97,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1200,1930799,Ward 64,loft,7.090076835776092,4,0,4.653960350157523,2512225,10163344,32400740672,5776,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 54,2539,2596,100,100,1,4,2,3,32,90,2,0.38,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2359,1943173,Ward 54,apartment,7.765993079407675,9,0.6931471805599453,3.4965075614664802,6446521,6739216,17495004736,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 54,2579,2789,100,97,3,2,0,1,202,95,2,2.35,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1000,1945888,Ward 54,apartment,6.907755278982137,1,0,5.313205979041787,6651241,7778521,21694295069,9409,10000,1.3862943611198906,0,0,0,0,0,0,0
apartment,Ward 61,1086,3041,100,67,1,2,0,1,4,100,1,0.11,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,891,1950903,Ward 61,apartment,6.792344427470809,1,0,1.6094379124341003,1179396,9247681,28122197921,4489,10000,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 115,2555,3197,0,100,2,2,1,1,138,96,1,1.62,2,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1950,1955247,Ward 115,apartment,7.575584651557793,1,0.6931471805599453,4.9344739331306915,6528025,10220809,32675926373,10000,0,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 54,2551,2594,100,100,1,4,1,4,33,88,1,0.39,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1158,1957313,Ward 54,apartment,7.05444965813294,16,0,3.5263605246161616,6507601,6728836,17454600584,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 77,2554,2587,100,67,2,2,1,1,42,97,1,0.49,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1200,1982193,Ward 77,apartment,7.090076835776092,1,0,3.7612001156935624,6522916,6692569,17313676003,4489,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 23,298,2983,100,87,88,2,1,1,2,100,75,0.2,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1393,1985770,Ward 23,apartment,7.239214973779806,1,0,1.0986122886681098,88804,8898289,26543596087,7569,10000,4.48863636973214,1,0,0,0,0,0,0
apartment,Ward 54,1868,2587,100,80,3,4,2,2,31,82,2,0.5,2.5,0,1,1,0,1,1,1,1,0,0,1,1,1,0,4915,1987254,Ward 54,apartment,8.500047032581268,4,0.9162907318741551,3.4657359027997265,3489424,6692569,17313676003,6400,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 115,2534,3129,97,96,62,2,1,1,5,72,64,0.06,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1837,1990771,Ward 115,apartment,7.515889085215125,1,0,1.791759469228055,6421156,9790641,30634915689,9216,9409,4.143134726391533,1,0,0,0,0,0,0
apartment,Ward 23,2546,2864,100,40,2,2,1,1,46,96,1,0.54,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1200,1992333,Ward 23,apartment,7.090076835776092,1,0,3.8501476017100584,6482116,8202496,23491948544,1600,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,2544,2584,100,88,1,2,1,1,195,95,1,2.3,1.5,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1250,1996591,Ward 115,apartment,7.1308988302963465,1,0.4054651081081644,5.278114659230517,6471936,6677056,17253512704,7744,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,2509,2584,100,97,2,4,2,2,27,95,2,0.32,2,0,1,1,1,1,1,0,0,0,0,1,0,1,0,3393,1999406,Ward 54,apartment,8.129469764784231,4,0.6931471805599453,3.332204510175204,6295081,6677056,17253512704,9409,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 54,2546,2584,100,97,2,5,2,3,83,97,2,0.98,2.5,0,1,1,0,1,1,0,1,0,0,1,0,0,0,3714,2000857,Ward 54,apartment,8.219864741912652,9,0.9162907318741551,4.430816798843313,6482116,6677056,17253512704,9409,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 115,2547,2622,100,29,2,4,2,4,31,89,1,0.36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1500,2013198,Ward 115,apartment,7.313220387090301,16,0,3.4657359027997265,6487209,6874884,18025945848,841,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 77,1454,2580,100,96,1,2,1,1,4,100,1,0.08,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1500,2018562,Ward 77,apartment,7.313220387090301,1,0,1.6094379124341003,2114116,6656400,17173512000,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 100,767,2578,100,96,1,4,2,4,0,97,1,0.54,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1015,2030139,Ward 100,apartment,6.922643891475888,16,0,0,588289,6646084,17133604552,9216,10000,0.6931471805599453,4,1,1,1,1,1,1
apartment,Ward 77,2541,2625,100,100,3,2,1,1,4,87,3,0.05,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1096,2035610,Ward 77,apartment,6.999422467507961,1,0,1.6094379124341003,6456681,6890625,18087890625,10000,10000,1.3862943611198906,1,0,0,0,0,0,0
apartment,Ward 115,2512,2572,100,92,1,2,1,1,47,92,1,0.56,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,590,2053265,Ward 115,apartment,6.380122536899765,1,0,3.871201010907891,6310144,6615184,17014253248,8464,10000,0.6931471805599453,1,0,0,0,0,0,0
